142.432438 -10.724676
142.731502 -10.900829
142.837097 -11.129723
142.863333 -11.422923
142.909404 -11.733193
143.027699 -11.819342
143.215025 -11.822409
143.261153 -11.930530
143.042146 -12.359474
143.376835 -12.501531
143.455542 -12.628464
143.515708 -12.899529
143.531809 -13.498237
143.573187 -13.790546
143.720722 -14.340961
143.853038 -14.460563
144.075059 -14.448996
144.259103 -14.286430
144.470690 -14.181349
144.613750 -14.484989
144.776783 -14.546412
145.028941 -14.738708
145.201795 -14.813313
145.265917 -14.885577
145.265076 -15.072402
145.299225 -15.511267
145.420768 -15.868265
145.396418 -16.350979
145.521145 -16.463205
145.934916 -17.077829
146.057211 -17.402641
146.079158 -17.757510
145.982200 -18.155002
146.161397 -18.442315
146.281586 -18.811451
146.372017 -18.967697
146.998087 -19.322162
147.125888 -19.390545
147.475288 -19.489591
147.646360 -19.749987
148.033782 -20.020840
148.260703 -20.130059
148.804309 -20.265977
148.857222 -20.356733
148.777622 -20.420611
148.626575 -20.579118
148.760618 -20.754033
149.167262 -21.009971
149.253292 -21.222185
149.442242 -21.755308
149.533835 -22.086990
149.582676 -22.262210
149.695022 -22.399586
150.040142 -22.567226
150.031791 -22.508937
149.973183 -22.154063
150.385500 -22.390920
150.641940 -22.466828
150.725009 -22.525838
150.786018 -22.660332
150.827944 -23.454963
151.228553 -23.805063
151.489751 -23.954365
151.765459 -24.026398
151.905878 -24.176590
152.042543 -24.432441
152.157565 -24.618369
152.408793 -24.770523
152.498192 -24.919532
152.518852 -25.007601
152.635984 -25.212162
152.681621 -25.255999
152.840269 -25.271474
152.905998 -25.308792
152.965584 -25.456355
153.083871 -26.012703
153.068140 -26.381004
153.046788 -26.743456
152.982740 -26.920928
152.865939 -27.045772
153.195053 -27.590207
153.302759 -27.813698
153.400221 -28.204124
153.430853 -28.555199
153.314339 -28.887317
153.190992 -29.670171
152.965892 -30.493455
153.042788 -30.864181
153.030142 -31.242098
152.909363 -31.607414
152.634799 -32.066498
152.557564 -32.378540
152.268943 -32.749236
152.001283 -32.887346
151.734824 -32.954834
151.508118 -33.190089
151.265179 -33.525259
151.232770 -34.013998
151.006495 -34.300887
150.845908 -34.524418
150.870364 -34.824701
150.778221 -35.070076
150.617205 -35.209178
150.318733 -35.357574
150.189471 -35.504115
150.063451 -35.970630
150.005585 -36.452255
149.990474 -36.882937
150.005947 -37.186961
149.878728 -37.477758
149.734449 -37.639962
149.518446 -37.773067
149.170504 -37.815517
148.542301 -37.831364
148.112941 -37.830995
147.847198 -37.895575
147.638501 -38.034814
147.060351 -38.479843
146.854846 -38.536085
146.753337 -38.663466
146.593446 -38.694414
146.349917 -38.718380
146.220422 -38.712358
146.352806 -38.879390
146.447526 -39.002338
145.873106 -38.714764
145.524277 -38.608131
145.544109 -38.320576
145.519277 -38.240631
145.304547 -38.039903
145.059501 -37.882405
144.861452 -37.884939
144.657663 -37.969893
144.497158 -38.085650
144.702632 -38.293815
144.310608 -38.416602
143.911081 -38.625676
143.487774 -38.841003
143.387236 -38.852545
143.113002 -38.745084
142.711053 -38.538756
142.407066 -38.430889
141.913880 -38.281513
141.682481 -38.258782
141.573711 -38.328380
141.553555 -38.379837
141.228779 -38.297561
140.887994 -38.130978
140.650915 -37.991766
140.244802 -37.610909
140.005738 -37.452330
139.815163 -37.048841
139.795960 -36.623266
139.763018 -36.430914
139.683922 -36.199422
139.376837 -35.858748
139.310878 -35.614059
139.297037 -35.415068
139.048666 -35.412308
138.683515 -35.603947
138.406634 -35.661392
138.248026 -35.690458
138.165818 -35.658391
138.097451 -35.578990
138.327982 -35.363827
138.435772 -35.096593
138.469263 -34.711246
138.351710 -34.560689
138.101896 -34.286301
137.986845 -34.122443
137.830961 -34.466808
137.638652 -35.125380
137.545583 -35.173645
137.184040 -35.159251
137.083899 -35.226734
136.994348 -35.229665
136.876787 -35.237979
136.991390 -35.060620
137.052816 -34.881177
137.095195 -34.837408
137.379972 -34.868224
137.498580 -34.807995
137.571916 -34.694182
137.549587 -34.228813
137.686802 -33.838501
137.788435 -33.626794
137.812270 -33.441589
137.811600 -33.249776
137.860524 -33.190181
137.974339 -33.181775
138.075211 -33.014562
138.051290 -32.908921
137.900387 -32.679398
137.745180 -32.451965
137.727451 -32.780206
137.635937 -32.899308
137.451327 -33.043450
137.357483 -33.261414
137.333899 -33.333300
137.291892 -33.547640
137.199570 -33.701107
136.852231 -33.829942
136.487707 -34.047652
136.155905 -34.294622
135.951265 -34.578116
135.670625 -34.916435
135.488023 -34.770222
135.401949 -34.301078
135.314162 -34.088319
135.228112 -33.953054
134.898323 -33.594397
134.752058 -33.288229
134.665984 -33.191463
134.338485 -33.142722
134.227179 -33.079660
134.168376 -33.007538
134.135819 -32.936402
134.266216 -32.755538
134.232491 -32.602968
134.064228 -32.405516
133.806039 -32.161015
133.686169 -32.115517
133.332277 -32.213359
133.117524 -32.187050
132.689175 -31.936274
132.568346 -31.933470
132.374333 -32.013603
132.182311 -32.002488
131.995097 -31.921492
131.701084 -31.688991
131.292216 -31.495526
131.195597 -31.496334
130.874295 -31.594224
130.304186 -31.637028
130.006809 -31.639485
129.222626 -31.671361
128.950733 -31.730755
128.658702 -31.828402
128.218940 -32.028867
127.786678 -32.146726
127.324571 -32.264830
126.656344 -32.308452
126.303253 -32.305013
126.133019 -32.325465
125.720809 -32.455851
125.279100 -32.669033
124.935051 -32.849667
124.695431 -32.915131
124.503876 -32.954812
124.343123 -33.045025
124.069154 -33.358420
123.723885 -33.818441
123.460221 -33.944964
123.115099 -33.935526
122.867660 -33.926851
122.450767 -33.986968
122.272656 -34.068484
121.966282 -33.886545
121.832133 -33.846927
121.499860 -33.850261
120.791634 -33.920494
120.369838 -33.986969
120.161617 -33.965852
119.858554 -33.982246
119.681817 -34.082957
119.430850 -34.438845
119.274432 -34.495493
118.831582 -34.436990
118.757029 -34.463361
118.491276 -34.780713
118.275478 -34.945809
117.848688 -35.066377
117.576968 -35.104348
116.874354 -35.065664
116.578891 -35.040005
116.260182 -34.950701
115.967224 -34.785218
115.607334 -34.480107
115.264817 -34.321082
115.091262 -34.301905
115.021681 -34.270022
114.980146 -33.667283
115.011554 -33.545331
115.234448 -33.598588
115.438924 -33.563381
115.585719 -33.374945
115.670403 -33.166575
115.777171 -32.558422
115.746972 -32.012518
115.679913 -31.734582
115.568828 -31.469165
115.087271 -30.615836
114.997803 -30.331556
114.936289 -29.958951
114.949190 -29.517149
114.882109 -29.207917
114.680368 -28.727604
114.393432 -28.303865
114.133323 -27.975066
114.041090 -27.861244
114.097135 -27.457379
114.004327 -27.217323
113.687807 -26.718100
113.254402 -26.264676
113.133891 -26.004294
113.191481 -25.899654
113.275364 -25.982770
113.341796 -26.180776
113.423294 -26.253464
113.528210 -26.409543
113.673668 -26.492532
113.827102 -26.503702
113.679056 -25.992652
113.487707 -25.814791
113.387392 -25.669131
113.422536 -25.529312
113.753640 -25.910123
113.968590 -26.348914
114.180095 -26.380157
114.138993 -26.132046
114.268051 -26.116151
114.272778 -25.864152
114.149713 -25.649077
113.696801 -25.033372
113.507446 -24.664510
113.434510 -24.367212
113.403185 -24.011133
113.573788 -23.766886
113.729844 -23.551172
113.834685 -23.281421
113.821348 -22.913147
113.723842 -22.703743
113.744289 -22.498295
113.959993 -22.043976
114.016563 -21.845134
114.047523 -21.762974
114.150265 -22.119652
114.143162 -22.372107
114.184302 -22.475705
114.336573 -22.472504
114.414006 -22.421409
114.509564 -22.144792
114.582844 -21.908404
114.926801 -21.722465
115.472883 -21.488483
115.691828 -21.355574
115.999950 -21.105558
116.266189 -20.907225
116.552886 -20.769208
116.903224 -20.718678
117.209555 -20.711620
117.520116 -20.710667
117.711369 -20.691373
117.868575 -20.609820
118.093745 -20.409045
118.315142 -20.352165
118.714047 -20.320358
118.845099 -20.256917
119.030421 -20.011221
119.103764 -19.966972
119.285293 -19.966817
119.617761 -20.028171
119.885286 -19.997380
120.313939 -19.876894
120.823589 -19.682917
120.992942 -19.592969
121.331169 -19.305695
121.533722 -19.052468
121.672302 -18.778691
121.723227 -18.645124
121.891638 -18.480990
122.301259 -18.192724
122.327155 -18.115862
122.288523 -17.930143
122.163292 -17.564306
122.144971 -17.340599
122.681056 -16.788392
122.881954 -16.444605
123.003002 -16.526272
123.153403 -16.745080
123.437656 -17.429061
123.557000 -17.556911
123.614490 -17.259652
123.605465 -17.017937
123.816677 -17.152322
123.945774 -17.195051
124.008121 -16.883605
123.974691 -16.808896
123.704087 -16.671677
123.613210 -16.543022
123.593357 -16.249769
123.612017 -16.196855
124.025195 -16.233678
124.341844 -16.380414
124.637302 -16.379900
124.790710 -16.372600
124.927531 -16.418132
124.584860 -16.165352
124.379973 -16.082449
124.439584 -15.839636
124.410349 -15.706473
124.475200 -15.479517
124.668195 -15.323642
124.743217 -15.292889
125.070238 -15.473804
125.161852 -15.455899
125.114679 -15.252947
125.167963 -15.038508
125.236886 -14.874876
125.222713 -14.640684
125.385739 -14.566681
125.567177 -14.518199
125.933658 -14.541436
126.180938 -14.057308
126.350516 -13.926452
126.506900 -14.004172
126.623925 -14.207934
126.747513 -13.962701
126.849087 -13.862688
126.941800 -13.648731
127.250670 -13.930617
127.481483 -13.971257
127.609961 -14.067929
127.753392 -14.310213
128.025955 -14.580434
128.080910 -14.896392
128.049503 -15.160625
128.129786 -15.250447
128.129786 -15.250447
128.238928 -15.126761
128.432944 -14.828335
128.498814 -14.773066
129.024263 -14.832992
129.203634 -14.873531
129.440471 -15.053685
129.579846 -15.113667
129.641875 -14.894890
129.775330 -14.762061
129.785533 -14.661502
129.697283 -14.553807
129.527450 -14.467734
129.510552 -14.405356
129.496338 -14.286305
129.563227 -14.247932
129.775318 -13.972513
129.779238 -13.780011
129.858255 -13.685836
130.026453 -13.512869
130.142745 -13.402067
130.210299 -13.285477
130.168903 -13.212273
130.174224 -13.086737
130.452796 -12.676071
130.512350 -12.647768
130.658836 -12.629831
130.823775 -12.611530
130.942333 -12.528718
130.898810 -12.338826
131.056413 -12.151015
131.192755 -12.114513
131.527394 -12.273167
131.785786 -12.232201
132.319761 -12.176108
132.547185 -12.106775
132.654903 -12.028908
132.679172 -12.004533
132.647383 -11.916948
132.563927 -11.593766
132.429102 -11.468878
132.159874 -11.349425
131.938782 -11.386127
131.821159 -11.325444
131.821106 -11.228943
132.036926 -11.165424
132.270643 -11.146642
132.635160 -11.383186
132.783129 -11.427473
132.984956 -11.383923
133.142137 -11.528990
133.426352 -11.747172
133.585726 -11.822186
134.183448 -11.975766
134.465474 -12.023606
134.671887 -11.967822
134.849573 -11.979990
135.018876 -12.245500
135.202700 -12.286691
135.264413 -12.270792
135.512778 -12.060610
135.711727 -12.063140
135.995536 -12.220536
136.137935 -12.429785
136.341176 -12.358362
136.397927 -11.996088
136.477702 -11.954287
136.679180 -12.174418
136.828702 -12.223111
136.896162 -12.296529
136.701518 -12.483129
136.644229 -12.678848
136.565611 -12.775783
136.560045 -12.979012
136.506207 -13.096082
136.278058 -13.098409
136.050498 -13.199128
135.874231 -13.354115
135.862324 -13.609369
135.990926 -13.772653
135.894621 -14.094730
135.713102 -14.364806
135.453623 -14.590709
135.374586 -14.813165
135.402957 -14.889278
135.611445 -15.083271
136.073977 -15.357989
136.434350 -15.658230
136.659992 -15.927551
136.769770 -15.971130
136.926094 -15.920285
137.044125 -15.932419
137.393083 -16.088190
137.723757 -16.294312
137.916516 -16.494642
138.219043 -16.732272
138.368316 -16.788274
138.566276 -16.800113
138.916293 -16.880488
139.027719 -16.961757
139.123401 -17.237854
139.197754 -17.312985
139.423561 -17.450374
139.762403 -17.637625
140.002472 -17.705847
140.190979 -17.673735
140.376842 -17.597651
140.646842 -17.508699
140.740033 -17.439233
141.072657 -16.841118
141.255650 -16.337811
141.345944 -15.753173
141.463038 -15.432316
141.657648 -15.130146
141.603259 -14.955882
141.427768 -14.698321
141.441150 -14.572969
141.553830 -14.319441
141.642252 -14.120068
141.571570 -13.981606
141.493220 -13.787220
141.539185 -13.445993
141.594780 -12.951626
141.697912 -12.804885
141.846336 -12.727466
141.922090 -12.576732
141.685053 -12.340327
141.701394 -12.250643
141.985720 -11.806518
142.149873 -11.369204
142.198369 -10.983279
142.293789 -10.867934
142.432438 -10.724676
NaN NaN
