142.550000 -37.640000 230.400000
142.940000 -37.710000 155.400000
143.520000 -37.670000 261.400000
143.920000 -37.810000 204.000000
144.130000 -37.910000 200.400000
144.750000 -37.760000 166.600000
144.830000 -37.860000 140.800000
145.410000 -37.720000 247.400000
145.790000 -37.710000 469.400000
146.080000 -37.880000 498.700000
146.620000 -37.630000 329.000000
147.140000 -37.750000 284.000000
147.570000 -37.880000 143.000000
148.010000 -37.870000 158.200000
148.090000 -37.690000 243.800000
148.700000 -37.780000 318.200000
149.270000 -37.800000 346.000000
140.340000 -37.590000 300.800000
140.700000 -37.570000 310.400000
140.810000 -37.540000 318.300000
141.330000 -37.580000 266.800000
141.690000 -37.600000 260.100000
142.040000 -37.530000 265.000000
142.740000 -37.550000 191.100000
142.980000 -37.280000 229.800000
143.300000 -37.350000 251.400000
143.670000 -37.420000 248.400000
144.210000 -37.420000 287.200000
144.710000 -37.290000 281.000000
144.970000 -37.380000 260.600000
145.480000 -37.390000 301.400000
145.720000 -37.320000 293.000000
146.150000 -37.300000 428.000000
146.550000 -37.530000 358.200000
147.170000 -37.490000 241.000000
147.250000 -37.450000 265.800000
147.840000 -37.380000 231.000000
148.270000 -37.500000 330.600000
149.020000 -37.400000 411.200000
149.640000 -37.480000 329.800000
139.810000 -37.180000 293.400000
140.370000 -36.970000 262.600000
140.730000 -36.980000 214.000000
141.080000 -36.970000 225.100000
141.270000 -37.020000 199.000000
141.840000 -37.250000 227.700000
142.740000 -37.070000 165.200000
143.200000 -37.230000 266.200000
143.550000 -37.160000 152.800000
144.010000 -36.940000 141.600000
144.260000 -37.000000 217.600000
144.440000 -37.250000 285.200000
145.000000 -37.230000 226.500000
145.280000 -37.270000 226.000000
145.840000 -37.210000 205.400000
146.350000 -37.030000 304.800000
146.440000 -37.150000 538.600000
147.130000 -36.980000 450.800000
147.410000 -37.000000 280.600000
147.720000 -37.260000 170.300000
148.260000 -37.220000 248.200000
148.590000 -37.070000 160.600000
148.900000 -37.110000 174.800000
149.230000 -37.000000 129.800000
149.800000 -36.980000 167.600000
150.050000 -37.260000 157.200000
139.850000 -36.830000 275.800000
140.520000 -36.650000 200.200000
141.010000 -36.870000 200.000000
141.470000 -36.720000 165.800000
141.940000 -36.740000 139.800000
142.170000 -36.670000 132.800000
142.630000 -36.630000 136.600000
143.110000 -36.900000 151.800000
143.500000 -36.890000 103.000000
143.980000 -36.860000 134.800000
144.330000 -36.740000 160.400000
144.530000 -36.850000 108.800000
145.190000 -36.890000 137.800000
145.230000 -36.890000 161.200000
145.680000 -36.890000 273.800000
146.320000 -36.850000 505.000000
146.470000 -36.740000 340.400000
146.960000 -36.730000 198.900000
147.280000 -36.870000 541.400000
149.040000 -36.910000 5.200000
149.240000 -36.910000 141.600000
149.930000 -36.850000 133.400000
140.740000 -36.310000 178.400000
140.910000 -36.370000 192.200000
141.240000 -36.370000 156.200000
141.650000 -36.310000 96.200000
142.020000 -36.300000 117.000000
142.590000 -36.460000 130.800000
142.970000 -36.370000 121.200000
143.330000 -36.280000 106.000000
143.870000 -36.580000 141.600000
144.210000 -36.530000 131.000000
144.610000 -36.490000 70.200000
144.980000 -36.440000 95.400000
145.390000 -36.430000 110.400000
146.000000 -36.550000 196.300000
146.220000 -36.530000 207.800000
146.560000 -36.420000 166.400000
146.850000 -36.330000 281.200000
147.500000 -36.540000 327.200000
147.800000 -36.330000 371.600000
148.410000 -36.410000 620.600000
148.620000 -36.470000 114.600000
148.830000 -36.370000 73.200000
149.380000 -36.590000 56.200000
136.740000 -35.950000 362.400000
139.590000 -36.060000 219.900000
140.330000 -36.110000 190.000000
141.420000 -36.110000 117.000000
141.990000 -36.140000 99.000000
142.410000 -36.260000 100.000000
143.850000 -35.970000 77.900000
144.760000 -36.160000 124.100000
145.880000 -36.160000 103.400000
146.030000 -36.030000 102.400000
146.470000 -36.190000 161.700000
147.090000 -36.250000 227.200000
147.540000 -36.210000 365.200000
147.890000 -36.180000 273.400000
148.050000 -36.260000 294.800000
148.770000 -36.000000 134.800000
149.120000 -36.230000 84.600000
149.590000 -35.940000 158.000000
149.860000 -35.980000 114.000000
150.140000 -36.210000 101.300000
136.600000 -35.750000 205.600000
137.250000 -35.790000 285.800000
137.940000 -35.720000 274.200000
138.130000 -35.840000 267.200000
139.340000 -35.690000 252.000000
139.860000 -35.700000 214.800000
142.000000 -35.900000 75.400000
142.270000 -35.670000 87.000000
142.670000 -35.680000 106.000000
143.110000 -35.720000 82.400000
143.380000 -35.670000 83.500000
143.930000 -35.740000 71.800000
144.790000 -35.720000 93.200000
145.490000 -35.780000 91.900000
145.640000 -35.910000 91.200000
147.040000 -35.670000 130.200000
147.250000 -35.830000 186.400000
148.010000 -35.780000 289.300000
148.180000 -35.900000 222.800000
149.590000 -35.690000 134.000000
149.820000 -35.760000 89.000000
150.140000 -35.900000 132.600000
136.120000 -35.340000 209.600000
136.940000 -35.280000 216.000000
138.290000 -35.570000 433.800000
138.460000 -35.320000 240.000000
138.890000 -35.280000 245.000000
139.560000 -35.380000 144.700000
139.950000 -35.360000 130.800000
140.250000 -35.380000 151.100000
140.540000 -35.380000 106.000000
141.180000 -35.260000 74.000000
142.190000 -35.380000 79.600000
142.850000 -35.500000 86.600000
143.540000 -35.380000 70.800000
143.630000 -35.460000 79.800000
144.400000 -35.470000 79.000000
144.600000 -35.420000 84.400000
144.950000 -35.560000 69.200000
145.730000 -35.350000 84.200000
146.270000 -35.330000 104.600000
147.060000 -35.390000 113.800000
147.740000 -35.280000 145.000000
148.210000 -35.300000 171.600000
148.430000 -35.320000 279.000000
149.200000 -35.310000 119.500000
149.230000 -35.360000 126.200000
149.780000 -35.430000 122.000000
150.480000 -35.360000 154.400000
116.720000 -34.950000 373.400000
117.360000 -34.960000 471.200000
117.820000 -34.940000 420.400000
137.400000 -34.990000 185.000000
137.740000 -35.110000 176.600000
138.590000 -35.030000 304.600000
139.110000 -35.130000 205.000000
139.230000 -35.070000 139.400000
139.900000 -35.090000 118.700000
140.130000 -34.940000 100.800000
142.000000 -35.120000 61.400000
142.310000 -35.070000 61.800000
144.030000 -35.090000 55.700000
144.740000 -34.940000 64.800000
144.820000 -35.210000 55.800000
146.300000 -34.930000 70.600000
146.720000 -35.220000 90.800000
147.360000 -35.110000 98.400000
148.110000 -35.050000 140.300000
148.600000 -35.000000 212.800000
149.010000 -34.980000 139.700000
149.960000 -35.200000 82.000000
150.100000 -34.960000 17.000000
150.800000 -35.090000 141.400000
116.030000 -34.840000 457.700000
117.350000 -34.720000 369.800000
117.780000 -34.730000 323.000000
118.050000 -34.880000 429.800000
118.400000 -34.890000 389.000000
135.470000 -34.630000 252.200000
135.850000 -34.740000 226.400000
137.060000 -34.920000 153.600000
137.530000 -34.750000 133.400000
137.730000 -34.650000 166.600000
138.770000 -34.810000 322.200000
138.970000 -34.880000 272.400000
139.300000 -34.910000 91.100000
139.890000 -34.800000 88.800000
140.240000 -34.630000 67.300000
140.740000 -34.720000 64.400000
140.860000 -34.730000 65.800000
142.780000 -34.850000 62.800000
143.560000 -34.640000 66.600000
145.890000 -34.800000 48.300000
146.560000 -34.730000 85.300000
147.200000 -34.820000 111.600000
148.040000 -34.630000 144.000000
148.630000 -34.670000 175.200000
148.830000 -34.760000 142.600000
149.270000 -34.780000 141.600000
149.730000 -34.810000 111.200000
150.430000 -34.660000 204.000000
150.560000 -34.770000 211.600000
150.860000 -34.650000 158.800000
115.140000 -34.370000 352.200000
116.040000 -34.450000 428.200000
117.010000 -34.570000 302.400000
117.240000 -34.250000 162.700000
117.550000 -34.300000 151.500000
118.630000 -34.340000 144.400000
118.890000 -34.400000 331.200000
135.370000 -34.370000 250.200000
135.710000 -34.250000 175.800000
136.100000 -34.380000 94.300000
137.480000 -34.500000 100.900000
137.720000 -34.400000 161.400000
138.000000 -34.300000 127.100000
138.730000 -34.310000 134.200000
139.190000 -34.540000 99.200000
139.530000 -34.510000 66.800000
139.620000 -34.350000 68.000000
140.600000 -34.440000 51.400000
141.600000 -34.390000 53.200000
142.190000 -34.310000 50.400000
144.300000 -34.480000 66.800000
144.850000 -34.520000 92.200000
146.070000 -34.250000 72.200000
146.900000 -34.360000 94.900000
147.510000 -34.430000 100.000000
147.840000 -34.530000 138.800000
148.250000 -34.250000 164.200000
148.720000 -34.440000 134.400000
149.090000 -34.400000 153.000000
149.470000 -34.460000 206.800000
149.820000 -34.400000 170.900000
150.400000 -34.490000 39.000000
150.790000 -34.560000 127.800000
150.930000 -34.370000 219.600000
115.100000 -34.030000 518.800000
115.230000 -34.140000 557.800000
115.770000 -33.980000 374.000000
116.130000 -33.950000 322.800000
116.660000 -34.090000 158.600000
117.330000 -33.930000 145.600000
117.920000 -34.000000 101.400000
118.010000 -33.940000 164.200000
118.500000 -34.220000 134.800000
118.940000 -34.170000 201.200000
120.130000 -33.930000 218.600000
135.330000 -34.140000 247.600000
136.250000 -33.970000 109.200000
137.590000 -34.070000 134.600000
137.660000 -33.970000 133.600000
138.180000 -34.160000 88.000000
138.780000 -34.080000 156.400000
139.080000 -33.990000 79.800000
139.420000 -34.130000 60.800000
139.660000 -34.060000 52.400000
140.680000 -34.200000 63.200000
141.270000 -34.040000 50.500000
141.920000 -34.110000 66.800000
142.090000 -34.240000 65.600000
143.790000 -34.200000 59.100000
146.770000 -34.000000 92.400000
147.200000 -33.940000 100.000000
147.240000 -33.930000 93.400000
147.790000 -34.010000 118.800000
148.810000 -34.020000 154.800000
149.150000 -34.080000 203.800000
149.320000 -33.950000 180.800000
150.770000 -34.060000 101.200000
150.880000 -34.050000 113.000000
115.070000 -33.840000 477.000000
115.350000 -33.740000 377.200000
115.840000 -33.760000 303.800000
115.960000 -33.650000 329.600000
116.390000 -33.830000 187.500000
116.910000 -33.790000 147.800000
117.160000 -33.830000 163.800000
117.610000 -33.690000 154.200000
119.110000 -33.890000 159.800000
120.050000 -33.580000 142.500000
120.870000 -33.710000 186.000000
121.220000 -33.760000 238.600000
121.890000 -33.830000 265.800000
122.080000 -33.810000 246.600000
134.890000 -33.650000 192.800000
136.500000 -33.710000 108.600000
136.910000 -33.680000 84.800000
137.930000 -33.600000 103.000000
138.220000 -33.770000 109.000000
138.610000 -33.840000 11.200000
138.940000 -33.680000 139.400000
140.130000 -33.760000 51.500000
142.220000 -33.750000 57.000000
144.020000 -33.730000 39.500000
144.910000 -33.840000 35.200000
146.320000 -33.610000 88.600000
146.830000 -33.850000 82.600000
148.170000 -33.890000 114.200000
148.650000 -33.840000 130.200000
149.080000 -33.650000 148.800000
149.510000 -33.720000 126.000000
149.700000 -33.610000 163.000000
150.280000 -33.630000 160.000000
150.800000 -33.720000 124.000000
150.860000 -33.850000 133.400000
151.280000 -33.870000 434.400000
115.020000 -33.540000 309.800000
115.850000 -33.440000 208.000000
116.120000 -33.540000 194.000000
117.090000 -33.400000 150.500000
117.310000 -33.500000 122.800000
117.740000 -33.310000 54.800000
118.150000 -33.540000 113.800000
120.700000 -33.550000 166.600000
122.590000 -33.490000 126.600000
135.160000 -33.480000 146.800000
135.760000 -33.570000 136.400000
136.210000 -33.470000 119.000000
136.600000 -33.410000 102.600000
138.220000 -33.540000 135.200000
138.450000 -33.570000 128.800000
138.900000 -33.560000 84.200000
142.570000 -33.390000 49.700000
145.520000 -33.490000 64.400000
147.920000 -33.360000 103.800000
148.370000 -33.430000 105.200000
148.590000 -33.370000 105.000000
148.980000 -33.250000 193.800000
149.580000 -33.410000 100.000000
149.910000 -33.570000 155.000000
150.130000 -33.480000 153.200000
150.490000 -33.520000 141.600000
150.890000 -33.440000 76.800000
151.380000 -33.330000 217.000000
115.880000 -33.080000 363.400000
116.020000 -32.940000 437.800000
116.850000 -33.000000 108.600000
117.180000 -32.930000 114.800000
117.700000 -33.210000 98.300000
118.080000 -33.190000 79.700000
118.460000 -33.100000 80.800000
119.840000 -32.930000 67.000000
121.350000 -33.220000 96.000000
121.620000 -32.990000 83.000000
134.700000 -33.030000 165.100000
135.450000 -33.040000 115.000000
136.410000 -33.140000 98.800000
137.520000 -33.050000 74.500000
138.000000 -33.230000 145.000000
138.610000 -33.200000 143.700000
138.880000 -33.230000 107.000000
142.390000 -32.970000 45.200000
143.110000 -32.970000 44.200000
144.140000 -33.050000 56.000000
147.210000 -33.070000 89.600000
147.230000 -33.070000 94.700000
147.710000 -32.920000 83.600000
148.240000 -33.130000 125.800000
148.760000 -32.930000 109.400000
148.870000 -33.100000 132.000000
149.410000 -33.040000 190.800000
149.880000 -33.030000 151.400000
150.680000 -33.160000 76.000000
151.220000 -33.170000 126.000000
151.470000 -32.950000 217.400000
151.650000 -33.080000 386.000000
115.860000 -32.650000 212.800000
116.060000 -32.710000 458.200000
116.480000 -32.780000 220.400000
117.500000 -32.780000 88.700000
117.650000 -32.700000 48.600000
118.150000 -32.670000 92.600000
118.630000 -32.890000 84.200000
119.410000 -32.670000 81.200000
134.210000 -32.800000 130.100000
135.150000 -32.840000 104.600000
136.190000 -32.900000 86.400000
137.150000 -32.730000 44.700000
138.100000 -32.650000 112.600000
138.610000 -32.730000 85.000000
139.060000 -32.880000 70.200000
139.560000 -32.570000 39.000000
139.650000 -32.640000 39.400000
144.300000 -32.900000 43.000000
147.220000 -32.570000 84.800000
147.570000 -32.630000 89.300000
148.190000 -32.720000 77.100000
148.920000 -32.680000 106.400000
149.470000 -32.800000 154.800000
150.230000 -32.720000 159.000000
150.790000 -32.870000 72.000000
151.010000 -32.700000 116.000000
151.570000 -32.740000 188.500000
151.710000 -32.890000 292.600000
152.160000 -32.710000 314.700000
115.710000 -32.520000 349.200000
116.210000 -32.470000 352.000000
116.670000 -32.270000 140.000000
117.080000 -32.530000 115.800000
117.510000 -32.380000 107.400000
117.870000 -32.330000 103.700000
118.270000 -32.490000 102.600000
118.710000 -32.500000 86.900000
119.140000 -32.290000 54.000000
123.870000 -32.460000 57.700000
126.300000 -32.250000 77.500000
134.530000 -32.400000 102.200000
135.520000 -32.380000 77.200000
136.490000 -32.520000 18.300000
137.710000 -32.510000 57.000000
138.040000 -32.350000 89.200000
138.530000 -32.420000 57.000000
138.890000 -32.430000 48.800000
139.340000 -32.330000 45.600000
141.080000 -32.460000 37.400000
142.420000 -32.390000 45.700000
144.750000 -32.390000 49.700000
148.240000 -32.240000 68.000000
148.950000 -32.560000 117.000000
149.610000 -32.560000 119.600000
150.490000 -32.380000 103.000000
151.140000 -32.270000 118.400000
151.380000 -32.560000 188.200000
151.640000 -32.350000 171.000000
152.160000 -32.440000 273.000000
152.520000 -32.430000 354.100000
115.500000 -32.010000 271.600000
115.880000 -32.220000 297.600000
116.060000 -32.190000 363.800000
116.870000 -32.030000 146.600000
117.400000 -32.010000 87.800000
118.090000 -32.030000 74.900000
118.610000 -32.170000 86.200000
119.030000 -32.130000 85.000000
121.750000 -32.210000 53.000000
127.530000 -32.200000 63.200000
133.010000 -31.930000 78.400000
133.700000 -32.130000 75.600000
139.380000 -32.060000 19.800000
140.540000 -31.970000 26.400000
141.470000 -32.000000 43.000000
144.200000 -32.170000 54.000000
147.950000 -31.990000 56.800000
148.580000 -32.220000 96.000000
149.390000 -32.020000 59.400000
150.020000 -32.030000 94.000000
150.170000 -32.190000 104.600000
150.830000 -32.030000 115.200000
150.900000 -32.040000 127.000000
151.590000 -32.170000 244.400000
151.730000 -31.960000 128.400000
152.060000 -32.130000 184.800000
152.510000 -32.180000 357.600000
115.790000 -31.730000 336.400000
116.330000 -31.770000 257.600000
116.630000 -31.790000 156.200000
117.060000 -31.620000 103.600000
117.220000 -31.620000 90.400000
117.720000 -31.620000 87.300000
118.150000 -31.880000 81.200000
125.200000 -31.580000 29.200000
128.880000 -31.680000 58.200000
132.200000 -31.780000 38.800000
135.650000 -31.760000 20.300000
138.440000 -31.880000 67.200000
148.640000 -31.710000 70.600000
149.120000 -31.820000 118.000000
150.350000 -31.830000 184.000000
150.790000 -31.740000 134.000000
151.080000 -31.770000 108.400000
151.440000 -31.860000 225.400000
151.890000 -31.770000 128.800000
152.400000 -31.730000 37.000000
152.510000 -31.890000 229.100000
115.860000 -31.460000 273.400000
116.090000 -31.430000 204.600000
116.490000 -31.550000 143.200000
116.900000 -31.300000 110.400000
117.270000 -31.420000 145.600000
117.770000 -31.510000 73.200000
118.100000 -31.530000 70.800000
118.550000 -31.320000 83.200000
119.360000 -31.240000 83.800000
130.900000 -31.450000 65.600000
138.610000 -31.530000 66.200000
143.370000 -31.560000 59.000000
144.040000 -31.390000 74.200000
145.800000 -31.540000 55.400000
147.200000 -31.550000 51.200000
149.200000 -31.310000 134.400000
149.270000 -31.330000 136.400000
150.650000 -31.350000 120.600000
151.180000 -31.530000 220.000000
151.600000 -31.410000 220.400000
152.250000 -31.390000 453.600000
152.460000 -31.440000 125.000000
152.870000 -31.430000 390.800000
115.330000 -31.020000 213.700000
116.230000 -31.000000 182.000000
116.730000 -31.060000 126.000000
116.960000 -31.140000 126.000000
117.380000 -31.180000 81.900000
117.790000 -31.120000 92.600000
118.100000 -31.180000 85.000000
119.110000 -30.990000 71.300000
121.620000 -31.220000 44.000000
122.360000 -31.010000 49.900000
125.220000 -31.040000 15.400000
136.810000 -31.160000 13.400000
138.280000 -31.190000 32.800000
138.680000 -31.090000 65.900000
141.700000 -31.090000 65.200000
144.670000 -31.220000 73.800000
148.380000 -30.980000 57.400000
149.070000 -30.950000 99.800000
149.910000 -31.100000 110.100000
150.250000 -30.950000 125.400000
150.820000 -31.220000 162.200000
150.880000 -31.170000 157.400000
151.590000 -30.990000 165.000000
152.510000 -30.980000 86.000000
152.970000 -31.180000 370.700000
115.220000 -30.570000 97.000000
115.580000 -30.700000 254.900000
116.130000 -30.750000 200.800000
116.380000 -30.620000 156.800000
116.770000 -30.710000 122.200000
117.140000 -30.770000 107.800000
117.680000 -30.800000 92.400000
119.520000 -30.820000 61.800000
121.450000 -30.780000 54.200000
121.750000 -30.750000 54.800000
128.110000 -30.850000 12.600000
134.580000 -30.710000 13.800000
138.320000 -30.840000 28.000000
138.420000 -30.600000 18.400000
143.070000 -30.850000 65.800000
150.280000 -30.700000 130.800000
151.490000 -30.640000 131.000000
152.650000 -30.660000 290.000000
152.980000 -30.680000 294.300000
115.070000 -30.500000 206.200000
115.540000 -30.340000 237.200000
116.270000 -30.370000 127.200000
116.670000 -30.280000 78.400000
117.010000 -30.290000 104.800000
117.860000 -30.450000 50.500000
118.130000 -30.490000 71.000000
118.380000 -30.470000 74.900000
136.880000 -30.480000 13.400000
139.340000 -30.310000 61.600000
148.880000 -30.350000 102.500000
149.450000 -30.230000 113.500000
149.830000 -30.320000 147.200000
150.170000 -30.280000 164.000000
150.610000 -30.380000 131.200000
150.930000 -30.340000 205.800000
151.520000 -30.510000 172.100000
151.730000 -30.330000 76.000000
152.400000 -30.480000 176.400000
152.740000 -30.530000 225.000000
153.120000 -30.310000 338.700000
114.980000 -29.950000 209.100000
116.020000 -29.880000 134.700000
117.140000 -30.060000 79.400000
145.950000 -30.040000 44.800000
146.870000 -29.960000 68.300000
148.120000 -30.040000 61.400000
149.790000 -29.920000 150.000000
151.080000 -30.170000 156.600000
151.680000 -30.210000 178.400000
152.720000 -29.980000 52.000000
152.900000 -30.210000 204.400000
115.270000 -29.820000 187.500000
115.890000 -29.690000 133.500000
116.440000 -29.760000 116.200000
121.030000 -29.690000 38.700000
122.360000 -29.810000 26.500000
138.070000 -29.660000 15.600000
144.150000 -29.700000 43.800000
148.910000 -29.810000 109.000000
150.370000 -29.580000 109.500000
150.830000 -29.650000 93.600000
151.110000 -29.780000 134.000000
151.270000 -29.800000 96.400000
151.690000 -29.680000 124.000000
152.210000 -29.760000 77.000000
152.920000 -29.770000 97.000000
114.950000 -29.280000 252.200000
115.260000 -29.210000 171.400000
115.660000 -29.300000 132.000000
116.140000 -29.330000 146.200000
116.710000 -29.240000 123.400000
117.290000 -29.430000 116.600000
117.680000 -29.270000 95.000000
121.490000 -29.340000 27.200000
122.100000 -29.250000 33.000000
142.060000 -29.440000 27.000000
147.970000 -29.430000 105.200000
148.580000 -29.540000 108.200000
149.850000 -29.490000 118.600000
150.140000 -29.470000 130.200000
150.580000 -29.540000 91.800000
150.890000 -29.240000 79.700000
151.600000 -29.440000 117.600000
151.850000 -29.440000 108.200000
152.990000 -29.280000 133.600000
153.360000 -29.430000 475.800000
114.950000 -28.960000 221.200000
115.440000 -28.890000 51.400000
115.550000 -29.030000 165.400000
116.020000 -29.200000 150.000000
121.320000 -28.880000 32.600000
134.720000 -29.030000 0.400000
147.900000 -29.120000 105.600000
148.990000 -28.980000 84.900000
150.020000 -28.990000 89.600000
151.340000 -29.170000 79.400000
152.020000 -29.050000 88.600000
152.810000 -29.040000 121.600000
153.050000 -28.880000 168.400000
153.400000 -29.180000 429.200000
114.700000 -28.800000 213.600000
114.940000 -28.760000 210.200000
115.280000 -28.690000 150.200000
115.760000 -28.800000 127.800000
122.420000 -28.610000 26.400000
147.120000 -28.810000 78.600000
150.450000 -28.670000 71.000000
151.160000 -28.870000 81.000000
151.630000 -28.650000 112.800000
151.840000 -28.800000 93.000000
152.450000 -28.760000 159.400000
153.080000 -28.740000 240.000000
153.340000 -28.790000 318.300000
113.590000 -28.300000 215.400000
114.310000 -28.210000 130.700000
114.450000 -28.380000 172.200000
114.960000 -28.330000 113.000000
115.290000 -28.210000 90.200000
119.740000 -28.500000 58.400000
149.560000 -28.230000 69.000000
149.670000 -28.380000 95.400000
150.330000 -28.520000 67.000000
150.480000 -28.390000 70.400000
151.210000 -28.420000 87.800000
151.280000 -28.480000 101.000000
152.030000 -28.210000 72.000000
152.420000 -28.390000 114.000000
152.720000 -28.380000 92.600000
153.090000 -28.470000 340.400000
153.350000 -28.320000 250.000000
114.670000 -28.150000 122.800000
115.190000 -28.060000 86.700000
117.840000 -28.120000 63.400000
140.200000 -28.100000 32.600000
143.820000 -27.990000 49.600000
145.680000 -28.070000 54.200000
147.480000 -28.030000 88.000000
148.030000 -27.870000 55.400000
148.590000 -28.050000 64.000000
149.980000 -28.070000 51.800000
150.140000 -27.940000 107.100000
150.520000 -27.980000 103.800000
151.280000 -27.990000 86.800000
152.020000 -28.030000 86.000000
152.060000 -28.120000 73.000000
152.690000 -28.000000 97.000000
152.990000 -27.970000 142.600000
153.430000 -28.080000 216.000000
114.170000 -27.710000 152.700000
114.740000 -27.830000 120.100000
120.700000 -27.840000 21.800000
135.450000 -27.560000 1.800000
148.740000 -27.650000 84.000000
150.070000 -27.760000 135.800000
150.650000 -27.730000 105.000000
150.910000 -27.650000 124.000000
151.630000 -27.720000 130.600000
151.960000 -27.600000 171.800000
152.050000 -27.690000 150.800000
152.750000 -27.690000 138.200000
152.870000 -27.670000 158.000000
153.330000 -27.730000 296.000000
116.430000 -27.360000 65.200000
117.900000 -27.420000 52.900000
120.090000 -27.280000 13.200000
133.620000 -27.300000 3.600000
141.810000 -27.400000 28.400000
147.430000 -27.410000 71.400000
148.740000 -27.230000 89.400000
148.830000 -27.310000 62.000000
149.390000 -27.390000 82.600000
149.880000 -27.320000 74.800000
150.060000 -27.340000 75.600000
150.450000 -27.500000 113.400000
151.920000 -27.380000 138.100000
152.060000 -27.270000 156.200000
152.660000 -27.460000 158.500000
152.980000 -27.480000 181.600000
153.410000 -27.500000 385.000000
115.960000 -26.900000 71.300000
147.150000 -27.020000 87.400000
149.180000 -26.950000 91.300000
149.500000 -27.000000 85.200000
150.780000 -26.900000 94.000000
151.090000 -27.030000 114.000000
151.480000 -26.970000 108.000000
151.710000 -27.020000 145.400000
152.330000 -27.140000 160.000000
152.770000 -26.900000 264.000000
153.020000 -27.180000 221.000000
153.470000 -27.030000 245.000000
113.720000 -26.700000 174.500000
118.540000 -26.610000 22.400000
120.230000 -26.590000 12.500000
144.260000 -26.610000 43.100000
146.110000 -26.710000 96.400000
148.020000 -26.820000 142.400000
148.600000 -26.800000 90.600000
148.990000 -26.760000 109.000000
149.390000 -26.610000 141.200000
149.630000 -26.640000 110.800000
150.180000 -26.660000 155.400000
150.630000 -26.550000 123.800000
150.850000 -26.640000 125.200000
151.840000 -26.570000 174.800000
152.700000 -26.630000 164.000000
152.980000 -26.790000 308.200000
132.180000 -26.260000 0.200000
145.000000 -26.420000 44.000000
146.400000 -26.410000 64.600000
147.110000 -26.420000 116.200000
147.550000 -26.450000 134.200000
147.980000 -26.490000 130.000000
148.780000 -26.410000 104.000000
149.090000 -26.210000 108.800000
149.240000 -26.260000 76.400000
149.830000 -26.290000 166.000000
150.100000 -26.500000 138.000000
150.890000 -26.450000 110.200000
151.510000 -26.510000 171.200000
152.660000 -26.190000 213.000000
153.100000 -26.410000 374.200000
113.580000 -25.890000 126.000000
114.320000 -25.940000 82.000000
126.580000 -26.130000 3.000000
